ID,school_link,image_url,school_name,cert,location,type,fees,location_link,phone_number,description_head,description_body,details_head,details_body,fees_list,long_location
505,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a8%d9%84%d9%88%d9%85-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-bloom-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/559295_350511378333276_1931935861_n-768x284.jpg,Bloom Language School,Thanwya,Al Maryoutia,Private,15750,,,,,,,[],
506,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%88%d9%8a%d9%86%d8%b1%d8%b2-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-winners-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/101052331_1612318288921151_2898694984511258624_n-768x435.jpg,Winners Language School,Thanwya,Abu Rawash,Private,15950,https://maps.google.com/maps?daddr=30.05670%2C31.09665,tel:01000452930,عن مدرسة وينرز للغات – Winners Language School,مدرسة وينرز للغات - Winners Language School بأبو رواش - الجيزة,عن مدرسة وينرز للغات – Winners Language School,مدرسة وينرز للغات - Winners Language School بأبو رواش - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '13,850'}, {'fees_title': 'KG 1 - 2', 'fees_value': '15,950 LE'}, {'fees_title': 'Grade 1 - 3', 'fees_value': '17,000 LE'}, {'fees_title': 'Grade 4 - 6', 'fees_value': '17,500 LE'}, {'fees_title': 'Grade 7 - 9', 'fees_value': '18,000 LE'}]","20 طريق ترعة المنصورية ، أبو رواش ، الجيزة"
507,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%82%d8%a7%d8%af%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-el-quadah-language-schools/,https://egyptschools.info/wp-content/uploads/2020/09/598af4c0e425d-768x510.jpg,El-Quadah Language Schools,Thanwya,October,Private,50000,,,,,,,[],
508,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%ac%d9%8a%d9%86%d9%8a%d8%b3-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%ab%d8%a9-genius-modern-school-gms/,https://egyptschools.info/wp-content/uploads/2020/09/861237_728817490466137_1320753414_o-768x576.jpg,Genius Modern School,Thanwya,Kerdasa,Governmental,14000,https://maps.google.com/maps?daddr=30.07567%2C31.09637,tel:01200111616,عن مدرسة جينيس الحديثة – Genius Modern School – GMS,"تأسست المدرسة عام 2014 م
القسم الانترناشونال بالمدرسة يبدأ من مرحلة الثانوية (Grade 10)
المدرسة بها نظامين هما (اليوم الرسمي - اليوم الكامل)
نظام اليوم الرسمي من الساعه 7 صباحاَ حتي الساعة 2 ظهراً ويشمل حتي المرحلة الابتدائية
نظام اليوم الكامل من الساعه 7 صباحاً حتي الساعه 4 عصراً",عن مدرسة جينيس الحديثة – Genius Modern School – GMS,"تأسست المدرسة عام 2014 م
القسم الانترناشونال بالمدرسة يبدأ من مرحلة الثانوية (Grade 10)
المدرسة بها نظامين هما (اليوم الرسمي - اليوم الكامل)
نظام اليوم الرسمي من الساعه 7 صباحاَ حتي الساعة 2 ظهراً ويشمل حتي المرحلة الابتدائية
نظام اليوم الكامل من الساعه 7 صباحاً حتي الساعه 4 عصراً",[],طريق المنصورية كرداسة - بعد كفر حكيم - الهرم - الجيزة
509,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b2%d9%88%d9%8a%d9%84-%d8%b3%d9%85%d8%a7%d8%b1%d8%aa-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-zewail-smart-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/002-768x432.jpg,Zewail Smart Language School,Thanwya,Shubramant,Private,13500,,,,,,,[],
510,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%88%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-valley-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/1779932_701670316551025_320893318_n.jpg,Valley Language School,Thanwya,Al Maryoutia,Governmental,7500,,,,,,,[],
511,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%8a%d8%ac%d9%84%d8%b2-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-%d8%a7%d9%84%d8%ac%d9%8a%d8%b2%d8%a9-eagles-language-school-giza/,https://egyptschools.info/wp-content/uploads/2020/09/71762430_2466539563440052_8543071825876221952_n-768x576.jpg,Eagles Language School Giza,Thanwya,El Haram,Private,9000,,,,,,,[],
512,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%af%d9%84%d8%aa%d8%a7-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-delta-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/11227522_131207803893235_3994852823392366945_o-768x576.jpg,Delta Language School,Thanwya,October,Private,12000,,,,,,,[],
513,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b1%d9%8a%d8%a7%d8%b6-%d8%a7%d9%84%d8%b5%d8%a7%d9%84%d8%ad%d9%8a%d9%86-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-riyad-al-salheen-private-school/,https://egyptschools.info/wp-content/uploads/2020/09/مدارس-رياض-الصالحين-الخاصة.jpg,Riyad Al-Salheen Private School,Thanwya,October,Private,10000,,,,,,,[],
514,https://egyptschools.info/school/%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%b7%d9%8a%d8%a8%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a7%d9%83%d8%aa%d9%88%d8%a8%d8%b1-thebes-international-schools-october/,https://egyptschools.info/wp-content/uploads/2020/09/14232482_1615435105422511_150841606413182309_n-768x285.jpg,Thebes International Schools October,Thanwya,October,Governmental,18000,,,,,,,[],
515,https://egyptschools.info/school/%d8%b3%d9%85%d8%a7%d8%b1%d8%aa-%d8%b3%d9%83%d9%88%d9%84-smart-school/,https://egyptschools.info/wp-content/uploads/2020/09/58374140_2015719152057564_3075279399495401472_o-768x368.jpg,Smart School,Thanwya,October,Private,34900,,,,,,,[],
516,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b1%d8%a7%d9%8a%d8%b2%d9%86%d8%ac-%d8%b3%d8%aa%d8%a7%d8%b1%d8%b2-rising-stars-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/Untitled-2-768x478.jpg,Rising Stars Language School,Thanwya,October,Private,20000,,,,,,,[],
517,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b2%d9%87%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%af%d8%a7%d8%a6%d9%86-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-zahret-el-madain-private-school/,https://egyptschools.info/wp-content/uploads/2020/09/11041849_804204006283190_3779699801106639213_o-768x514.jpg,Zahret El-Madain Private School,Thanwya,October,Private,13000,,,,,,,[],
518,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa/,https://egyptschools.info/wp-content/uploads/2020/09/New-Egyptian-Language-School-3.jpg,New Egyptian Language School,Thanwya,Heliopolis,Private,19200,,,,,,,[],
519,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b3%d9%8a%d8%af%d8%a9-%d8%ae%d8%af%d9%8a%d8%ac%d8%a9-%d8%a7%d9%84%d8%ae%d8%a7%d8%b5%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-elsayeda-khadiga-school-sks/,https://egyptschools.info/wp-content/uploads/2020/09/128886709_105389648088467_4692260167747380198_o-768x576.jpg,Elsayeda Khadiga Private Language School,Thanwya,Heliopolis,Private,10376,https://maps.google.com/maps?daddr=30.11886%2C31.35506,tel:0221802084,عن مدرسة السيدة خديجة الخاصة للغات – Elsayeda Khadiga Private Language School,مدرسة السيدة خديجة الخاصة للغات بمصر الجديدة مدرسة ناشونال لغات .,عن مدرسة السيدة خديجة الخاصة للغات – Elsayeda Khadiga Private Language School,مدرسة السيدة خديجة الخاصة للغات بمصر الجديدة مدرسة ناشونال لغات .,[],76 ش عبد الحميد بدوى - ش الحجاز امام نادى الشمس - النزهة الجديدة - مصر الجديدة - القاهرة
520,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%81%d9%8a%d8%b5%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d9%84%d8%a7%d9%85%d9%8a%d8%a9-%d9%84%d8%ba%d8%a7%d8%aa-%d8%a8%d9%86%d8%a7%d8%aa-al-faisalia-i/,https://egyptschools.info/wp-content/uploads/2020/09/69998515_2795677150461235_7328693260568756224_o-768x576.jpg,Al-Faisalia Islamic School For Girls,Thanwya,October,Private,24775,https://maps.google.com/maps?daddr=29.97036%2C30.94895,tel:01127586320,عن مدرسة الفيصلية الاسلامية لغات بنات – Al-Faisalia Islamic School For Girls,"نحن مدارس تأسست بهدف مواكبة تطور العملية التعليمية وبناء نظام تعليمي يحفظ القيم والأخلاق الإسلامية مع مواكبة التطور العلمي والتكنولوجي الحديث. لدينا قيادة إدارية ديمقراطية تحترم الرأي والرأي الآخر.
أهدافنا الأساسية هي:
غرس قيم الانتماء والولاء للوطن - إعداد طلاب متميزين أخلاقياً وعلمياً وصحياً - إعداد طلاب مبدعين قادرين على حل المشكلات واتخاذ القرار - تنمية روح الجماعة والعمل الجماعي - تطبيق استراتيجيات التعليم الفعال - استخدام تكنولوجيا التعليم والتعلم - اكتشاف الموهوبين والعناية بهم من خلال التركيز على الأنشطة - تعزيز احترام الآخرين.",عن مدرسة الفيصلية الاسلامية لغات بنات – Al-Faisalia Islamic School For Girls,"نحن مدارس تأسست بهدف مواكبة تطور العملية التعليمية وبناء نظام تعليمي يحفظ القيم والأخلاق الإسلامية مع مواكبة التطور العلمي والتكنولوجي الحديث. لدينا قيادة إدارية ديمقراطية تحترم الرأي والرأي الآخر.
أهدافنا الأساسية هي:
غرس قيم الانتماء والولاء للوطن - إعداد طلاب متميزين أخلاقياً وعلمياً وصحياً - إعداد طلاب مبدعين قادرين على حل المشكلات واتخاذ القرار - تنمية روح الجماعة والعمل الجماعي - تطبيق استراتيجيات التعليم الفعال - استخدام تكنولوجيا التعليم والتعلم - اكتشاف الموهوبين والعناية بهم من خلال التركيز على الأنشطة - تعزيز احترام الآخرين.","[{'fees_title': 'KG1', 'fees_value': None}, {'fees_title': 'المرحله الابتدائيه', 'fees_value': None}]",الحي الاول – المجاورة الاولى – 6 اكتوبر – الجيزة
521,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%85%d9%86%d8%a7%d8%b1%d8%a9-%d8%b7%d8%a7%d9%87%d8%b1-%d8%a3%d8%a8%d9%88-%d8%b2%d9%8a%d8%af/,https://egyptschools.info/wp-content/uploads/2020/09/22499058_681555918699820_2699108889938902111_o-768x432.jpg,Taher Abu Zeid Private School,Thanwya,Al Obour,Private,12250,,,,,,,[],
522,https://egyptschools.info/school/%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%a8%d9%8a%d9%88%d9%86%d9%8a%d8%b1-%d8%a7%d9%84%d9%85%d8%aa%d9%83%d8%a7%d9%85%d9%84%d8%a9-pioneer-integrated-school/,https://egyptschools.info/wp-content/uploads/2020/09/piecemaker1-768x307.jpg,Pioneer Integrated School,Thanwya,Cairo-Ismailia Desert Road,Governmental,19000,,,,,,,[],
523,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%87%d8%a7%d9%8a-%d9%84%d8%a7%d9%86%d8%af-highlands-school-of-egypt/,https://egyptschools.info/wp-content/uploads/2020/09/DSC_1430-1-768x487.jpg,Highlands School Of Egypt,Thanwya,October,Private,72000,https://maps.google.com/maps?daddr=29.98880%2C30.95868,tel:01099144797,عن مدرسة هاي لاند الدولية – Highlands School Of Egypt – HSE,مدرسة هاي لاند الدولية - Highlands School Of Egypt - HSE بمدينة اكتوبر - الجيزة,عن مدرسة هاي لاند الدولية – Highlands School Of Egypt – HSE,مدرسة هاي لاند الدولية - Highlands School Of Egypt - HSE بمدينة اكتوبر - الجيزة,"[{'fees_title': 'Pre-KG', 'fees_value': '60,500 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '72,000 LE'}, {'fees_title': 'Grade 1 -3', 'fees_value': '76,000 LE'}, {'fees_title': 'Grade 4-5', 'fees_value': '80,000 LE'}, {'fees_title': 'Grade 6', 'fees_value': '86,000 LE'}, {'fees_title': 'Grade 7-8', 'fees_value': '90,000 LE'}, {'fees_title': 'Grade 9', 'fees_value': '94,000 LE'}, {'fees_title': 'Grade 10', 'fees_value': '118,000 LE'}, {'fees_title': 'Grade 11-12', 'fees_value': '127,000 LE'}, {'fees_title': 'PR-K', 'fees_value': '60,000 LE'}, {'fees_title': 'Year 1-3', 'fees_value': '85,000 LE'}, {'fees_title': 'Year 4-6', 'fees_value': '95,000 LE'}, {'fees_title': 'Year 7-9', 'fees_value': '105,000 LE'}, {'fees_title': 'Year 10', 'fees_value': 'TBD'}]",شارع النخيل - المجاورة 14 - غرب سوميد - اكتوبر - الجيزة
524,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%83%d8%a7%d9%85%d9%84%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-%d8%a8%d9%82%d8%a8%d8%a7%d8%a1-el-mass/,https://egyptschools.info/wp-content/uploads/2020/09/El-Massria-Schools-American-College-Egypt-21754-1580981266-og-768x402.jpg,El-Massria Integrated Schools Qibaa Campus,Thanwya,Gesr El Suez,Private,10000,https://maps.google.com/maps?daddr=30.13839%2C31.38482,tel:0226979110,عن مدرسة المصرية المتكاملة للغات بقباء – El-Massria Integrated Schools Qibaa Campus,"تعد مدرسة المصرية المتكاملة للغات بقباء واحدة من المدارس الرائدة في مصر منذ أن فتحت أبوابها لأول 70 طالبًا في عام 1990 م ،  يبلغ عدد طلابها أكثر من 4000 طالب.
تتمثل مهمة El-Massria Integrated Schools Qibaa Campus في تزويد الطلاب المؤهلين، بشكل أساسي من الشرق الأوسط والذين يعيشون في منطقة القاهرة الكبرى ، بتعليم تحضيري جامعي مليء بالتحديات.
كما يسعى أعضاء هيئة التدريس المحترفون في مدرسة المصرية المتكاملة للغات بقباء إلى تمكين طلابنا من أن يصبحوا مفكرين نقديين ومستقلين يتمتعون بالمهارات اللازمة ليكونوا مشاركين ديناميكيين في مجتمع عالمي دائم التغير.
يوجد في المدرسة بفرع قباء قسم عربي وقسم لغات.
يتم تدريس اللغة الفرنسية او الألمانية كلغة ثانية",عن مدرسة المصرية المتكاملة للغات بقباء – El-Massria Integrated Schools Qibaa Campus,"تعد مدرسة المصرية المتكاملة للغات بقباء واحدة من المدارس الرائدة في مصر منذ أن فتحت أبوابها لأول 70 طالبًا في عام 1990 م ،  يبلغ عدد طلابها أكثر من 4000 طالب.
تتمثل مهمة El-Massria Integrated Schools Qibaa Campus في تزويد الطلاب المؤهلين، بشكل أساسي من الشرق الأوسط والذين يعيشون في منطقة القاهرة الكبرى ، بتعليم تحضيري جامعي مليء بالتحديات.
كما يسعى أعضاء هيئة التدريس المحترفون في مدرسة المصرية المتكاملة للغات بقباء إلى تمكين طلابنا من أن يصبحوا مفكرين نقديين ومستقلين يتمتعون بالمهارات اللازمة ليكونوا مشاركين ديناميكيين في مجتمع عالمي دائم التغير.
يوجد في المدرسة بفرع قباء قسم عربي وقسم لغات.
يتم تدريس اللغة الفرنسية او الألمانية كلغة ثانية","[{'fees_title': 'KG', 'fees_value': '10,000 LE'}, {'fees_title': 'KG', 'fees_value': '15,000 LE'}]",20 شارع النور - أخر جسر السويس النزهة - جسر السويس - مدينة قباء - القاهرة
